"","Number","Shannon","Simpson","Pielou"
"6713",356,3.17469860515958,0.845751351174185,0.540380602019313
"6714",302,3.26915625789931,0.836002600240481,0.572488930854451
"6715",197,3.01354837317397,0.828499678957551,0.57040169713346
"6716",231,3.78003844222207,0.92667391542176,0.694551326869701
"6717",219,3.0247575411608,0.869801334214006,0.561276170147357
"6719",164,2.78142653907511,0.817012235806262,0.54539203691689
"6721",185,2.68095551023205,0.79410754751955,0.51355800257003
"6723",213,0.495089507548442,0.132274867632666,0.0923451832591798
"6724",163,1.03870009452364,0.280311002220069,0.203916574935129
"6726",239,2.80697947174037,0.818095853503798,0.512553301071522
"6728",204,3.82910376454633,0.940226351629202,0.720010787454694
"6729",203,2.07572999770927,0.579553627790149,0.390673729928237
"6731",324,2.53988733118496,0.795444499792366,0.439370355084303
"6732",159,2.07191299682675,0.601678540431455,0.408749685172434
"6740",256,1.05781927200416,0.345344898001409,0.190763827234647
"6742",299,3.47509119883355,0.885283718359642,0.609617682219513
"6743",185,0.21619356955665,0.0533615536547715,0.0414135696494226
"6745",173,2.34073404686051,0.664088002385251,0.45422115242998
"6746",201,3.47803850901248,0.888285832088755,0.655824729920232
"6748",247,2.08529829340683,0.560421358787703,0.378499057607389
"6751",359,0.721644910159228,0.203249212500009,0.122659419713468
"6753",271,2.73484351492119,0.763176681465298,0.488180205090997
"6755",222,2.81189491967762,0.855677794482022,0.520463229789073
"6756",198,1.31320955220108,0.353820261442889,0.248325121363739
"6757",156,2.46808323522425,0.686781428900897,0.488743289250444
"6759",208,0.852044440805898,0.226303310522839,0.159632480009131
"6761",250,0.786003052381219,0.2040342794653,0.142354181995286
"6763",192,0.166197624804825,0.0478053830722275,0.0316115589352812
"6766",272,0.397225989666871,0.0952698271959036,0.0708597957917797
"6768",223,0.441438000525017,0.13537121896371,0.0816393521757519
"6770",213,3.5714737815692,0.907693344086588,0.66615914059155
"6774",389,1.87982312060532,0.536234359204293,0.315217256665981
"6781",213,1.54363232134826,0.423800282692992,0.287921693807559
"6783",235,0.0979978477096725,0.0256425270582102,0.0179496863737713
"6789",342,3.87400878787089,0.951221244385918,0.663947634713026
"6791",217,1.57892401966984,0.519978993190863,0.293485900549899
"6793",355,0.441356990056282,0.109467117797627,0.0751614674431983
"6795",216,0.320090815155864,0.0893474127955399,0.0595486951333128
"6797",164,1.13337602186564,0.3232704773987,0.222236413032719
"6798",287,3.50057220900629,0.906712360652192,0.618532239443823
"6801",312,3.42274292695961,0.913573948021273,0.59598485583727
"6802",299,2.45626737194764,0.665058615772565,0.430890568483713
"6803",204,0.500257827052045,0.184661106191045,0.0940666678508756
"6805",166,0.369233380354987,0.110407202130667,0.072228924567461
"6807",297,0.280001574324784,0.0852973574133669,0.049177159637802
"6808",412,0.440659927933074,0.106013791643744,0.0731868824226832
"6809",157,1.44728084154069,0.671868762746563,0.286236250620927
"6811",152,1.04953280712306,0.313082049863595,0.208908791275607
"6815",347,1.29700976156049,0.512758522708062,0.221736663692706
"6820",179,3.04023197888472,0.869749975522769,0.586081716818047
"6821",159,0.336986881295274,0.138217736117134,0.0664812093208765
"6822",265,1.59406453354875,0.515100886593828,0.285688480134787
"6824",251,0.198478029513196,0.0606177954260745,0.0359206804762656
"6825",198,0.324495585088041,0.114040476349625,0.0613614220319399
"6827",158,0.599927477950118,0.230863386335027,0.118501968661597
"6830",225,0.672140183263087,0.268626449970739,0.124100392043973
"6831",152,0.219410999218776,0.0606433165193392,0.0436736101323158
"6832",535,1.16233810524961,0.322366337153175,0.185018903538903
"6833",304,2.41903339384904,0.677052088800956,0.423127806999085
"6834",230,2.4607459897238,0.663196951510874,0.452502777163627
"6835",273,0.891745942705957,0.297502772702787,0.158971463850021
"6837",229,0.93030140543802,0.269033993417091,0.171208870242074
"6840",275,1.30872911243714,0.438696268797635,0.233003818329153
"6841",203,1.70333365794407,0.574265204630354,0.320584909499643
"6842",295,1.44199308359869,0.396038822328497,0.25356063517862
"6843",256,2.69999345764623,0.75686725226899,0.486908396472357
"6844",244,2.41334442799221,0.650049103403719,0.439015931309522
"6845",240,1.55285555307164,0.466224489655157,0.283334767130534
"6846",146,0.413836563362633,0.16056610043945,0.0830395724975526
"6847",339,1.87366556289231,0.57414650862128,0.321604107167579
"6848",291,1.219765785013,0.362384029176595,0.215000226070517
"6850",201,2.58737011133874,0.839301053884166,0.487878814474139
"6851",285,0.497457614197965,0.133570873469625,0.0880068228939665
"6852",237,2.91172314531084,0.84343606426586,0.532496547250189
"6853",252,2.98758446164408,0.775521803664777,0.540306135472781
"6854",257,2.7580079676753,0.74555175055182,0.497021112250144
"6855",298,0.865483026848584,0.2906002890118,0.151916592012864
"6857",332,1.43337598424614,0.430705044499711,0.246915186627206
"6858",264,2.0032240317656,0.645855624084419,0.359261534621119
"6859",272,1.81392565551374,0.670619276926784,0.323580039762674
"6860",242,3.45617405067946,0.901052340516454,0.629661734766929
"6861",251,2.18327881196172,0.701621790261002,0.395131193046551
"6863",181,2.84425180444019,0.795280987262192,0.54712963907332
"6864",297,1.194089740717,0.334994680922835,0.209720041548723
"6867",206,2.51692197391136,0.779711613135381,0.472406244847686
"6868",250,3.67368732332003,0.934334589784171,0.66534697573163
"6869",320,4.06559534963353,0.952434390102826,0.704814338972837
"6870",211,1.87888415111381,0.630253153989371,0.351071367038173
"6872",165,2.8677034484824,0.85029752138815,0.561640045539241
"6874",200,0.636038915781567,0.179252505409419,0.120045454392242
"6875",217,3.06985952236373,0.841258648275451,0.570616746124995
"6877",217,0.563978601122465,0.15002433806435,0.104830736361785
"6878",181,3.53652542992008,0.925922845404478,0.680297672317596
"6880",176,2.89568088395043,0.820658067972483,0.560040585509841
"6882",353,2.21621207251188,0.689256482501766,0.377776210660969
"6887",196,1.97188377450244,0.672668715026901,0.373596236878628
"6889",240,3.718775691408,0.938413675957023,0.678529591790798
"6890",288,0.8973978619556,0.291506029759068,0.15846797185031
"6891",171,0.839294975836154,0.224956081810377,0.163234129696156
"6893",366,3.10986204089741,0.879687215448844,0.526860108910977
"6894",223,3.21917115421935,0.852664009368751,0.595352115723533
"6895",647,3.79347285810472,0.951465538011089,0.586104742468394
"6898",318,3.66531858430158,0.918524424191151,0.636113484731383
"6899",456,3.97539109771787,0.954722837135132,0.649309230962279
"6901",165,0.284745682709435,0.0724512729341475,0.0557674742444731
"6902",170,3.68186972483957,0.934951164633368,0.716903081374481
"6904",338,3.92013024460433,0.955605148331639,0.673209573643444
"6905",348,2.74165395001087,0.783476788110381,0.468482414866227
"6907",203,0.983950993743931,0.371553008796723,0.185189694814238
"6910",320,3.77224735189075,0.950471630700062,0.653959333164963
"6911",611,2.94672343513064,0.79612877875364,0.459341994966691
"6912",219,3.56714458992673,0.921223371971319,0.661921898383823
"6914",419,2.92555430779701,0.822980765840206,0.484534092662375
"6916",260,3.01763127097932,0.857153108792569,0.542672907966541
"6917",167,0.618044751305231,0.243050794990789,0.12075918298412
"6918",231,2.69941445420534,0.721549398815659,0.495995456024365
"6920",499,0.821347663346908,0.215508046584592,0.132206621615458
"6924",230,2.32186884784042,0.668302082797075,0.42696487416624
"6937",339,2.36570202670985,0.627414390861509,0.406059386046517
"6939",230,0.243708986583059,0.0595051797552071,0.0448152689099557
"6945",411,0.550263389439804,0.135921089877438,0.0914272438473585
"6951",289,3.94045063835177,0.945491751446296,0.695403091796532
"6953",364,3.59215595962134,0.909067686473671,0.60913383646557
"6955",275,3.88199793050622,0.946527294193977,0.69114405109351
"6957",169,2.43460375953232,0.758711008895403,0.474590999711156
"6960",394,4.03659365147068,0.958085237155409,0.675427817531697
"6967",255,1.93564449317553,0.534768394867185,0.34931464230153
"6971",254,2.53786949991892,0.72568481605821,0.458319721645661
"6973",432,3.65316150548707,0.940380612094075,0.601994941251987
"6974",176,3.05166478889919,0.879539025439285,0.590208729362226
"6975",314,3.09230412631283,0.863529997424911,0.53784880141122
"6977",192,2.84344538395484,0.859628808434785,0.540836497751998
"6979",258,1.91343185574053,0.528408423742686,0.344578746968773
"6981",328,2.70581951968529,0.762702078294254,0.467083232079621
"6983",308,2.59372394673419,0.741988733199298,0.452649001757558
"6985",192,0.697534256542261,0.231209077868789,0.132674250224442
"6989",262,0.646350362355186,0.215946107423196,0.116075857360947
"6995",325,3.07587844863023,0.813965221337471,0.531806953299245
"7001",299,1.46610350526308,0.446436482849478,0.257191126688238
"7003",328,3.0434236320727,0.874409538169298,0.525361036208857
"7005",439,3.24672174991724,0.900241685271898,0.533605401118169
"7009",189,3.37986984292296,0.923529020412154,0.644798353146866
"7011",206,1.1227792590381,0.417734014358656,0.210736740770231
"7015",257,2.42001326856094,0.73816352086449,0.436111026689344
"7017",264,2.76354456054169,0.738477403962951,0.495618684715453
"7019",209,1.84860521972686,0.572806501430059,0.346029494325813
"7021",134,2.56356924568883,0.82296423197908,0.523408145304084
"7023",236,3.70738388844885,0.934066874697568,0.678531847382055
"7025",221,0.980263810204916,0.288441823830784,0.181592120209586
"7027",219,1.01342829798801,0.280093431166679,0.188052478941956
"7029",271,2.59765144358989,0.787745761938144,0.463690886724531
"7031",427,1.97129931337047,0.706235506773095,0.325469640169594
"7033",256,2.67545682650757,0.777369397664749,0.482483536964374
"7035",229,0.330068024562577,0.101728609165529,0.0607443708652517
"7037",163,1.39913971798282,0.466969225049819,0.27467772521731
"7041",235,2.16593657618857,0.756848486888529,0.396721797026034
"7043",292,1.28729316772315,0.410298082933306,0.226765720790776
"7045",434,3.68394235788069,0.941580213400557,0.606605523340919
"7047",287,2.03851829192281,0.684446432607359,0.360195193518988
"7049",205,1.23006615858322,0.39750885543323,0.231084698958676
"7051",346,2.40687337890502,0.780500420239843,0.411681960849963
"7053",303,1.83617180028932,0.732535365663573,0.321361159646602
"7055",245,1.19092772083722,0.445226872244714,0.216482789074409
"7057",311,2.32327691951471,0.811844609121452,0.404766679749884
"7059",347,0.702515383700437,0.247000825129671,0.120101962214316
"7061",502,4.06293386516946,0.951100548114761,0.653351845587214
"7067",309,3.97241334265768,0.958639308905121,0.692861832360189
"7069",291,3.91567476019291,0.956416529034551,0.690190665293276
"7071",240,3.49071071917445,0.922817073455127,0.636916747846231
"7075",669,3.80867275804258,0.938003888161859,0.585428708183639
"7077",400,3.35870821135481,0.885245989447583,0.560582172346496
"7079",272,3.17209363866028,0.850537678591293,0.565859015560324
"7081",359,3.74397710727133,0.935286208339891,0.636371230411758
"7083",237,3.96540253072508,0.954594886093471,0.725193657051089
"7087",359,3.48030934404264,0.905108100842485,0.591555096632553
"7089",218,3.55456342607634,0.921684736695383,0.660147959024246
"7093",551,4.11363605656992,0.962663709501917,0.651744121220772
"7097",337,0.642396527043491,0.170580071200257,0.110375837377389
"7099",315,0.466727809560427,0.118812785944462,0.0811337533420018
"7101",256,0.519484288427418,0.141589778139054,0.093682175841746
"7103",437,1.5276531314702,0.439934070682384,0.251261499501753
"7105",417,3.39874693188704,0.89931017551574,0.563351294335336
"7107",516,1.71460388966652,0.477703293966852,0.274507617952049
"7111",312,3.74255151115756,0.948569292761488,0.651671501611173
"7113",173,0.913034901960957,0.293068942958301,0.177175089982452
"89544",241,1.03688499853077,0.358878970588532,0.189047108052344
"89552",177,1.37378044492746,0.576483805160574,0.265405854912228
"89566",200,1.00554327217786,0.356751429764326,0.189785398384505
"89568",268,3.25679949567421,0.901149182953419,0.582508867759272
"E7009",675,2.89823497213961,0.860867843739482,0.444875332138622
"JXJJWB001",650,2.12687903723373,0.637079798303717,0.328375499858522
"JXJJW_B002",390,2.63345122952056,0.728837295484812,0.441399004193344
"JXJJW_B005",458,2.4357556006895,0.787267392382803,0.397553061358802
"JXNCWB003",480,2.81034294731239,0.845471331763195,0.455205752194136
"JXNCWB004",457,2.55938063336545,0.797302287816294,0.417879663326038
"JXNCWB006",228,2.750884730628,0.833551553381549,0.506669664933037
"W6838",324,0.72340597878078,0.286723395566784,0.125140646147769
"W6840",358,1.87015330917223,0.62024733920579,0.318024456881228
"W6842",369,2.56303911389872,0.819081308383192,0.433619910859708
"W6844",277,1.77082638105418,0.671734100914114,0.314868575552259
"W6846",230,0.60728239965081,0.226009604245668,0.111672221965269
"W6848",561,2.378020586431,0.774652848714632,0.375691222713496
"W6850",641,2.27448677680248,0.781300400841325,0.351922700022192
"W6852",487,2.29006518232939,0.763942916752724,0.37006584347092
"W6854",290,3.22422020619971,0.904910268541462,0.568657481523406
"W6858",294,3.21248191022436,0.891008477520202,0.56522157543829
"W6860",806,3.73730876798392,0.933011741903959,0.558467125007024
"W6864",323,1.48459133086052,0.441703881938078,0.256954078890029
"W6868",359,3.44895072801168,0.92069062886379,0.586225010337719
"W6870",718,2.39078433695751,0.742131194525178,0.363536136198302
"W6872",624,1.60221488875661,0.614337123313884,0.248939940345508
"W6874",364,1.1978788081977,0.377652156803671,0.203128294612014
"W6876",323,3.21438476477844,0.872748664739185,0.556347904815692
"W6878",390,3.24836352812844,0.881711120965582,0.544465912450146
"W6880",351,3.303883753808,0.903317231994229,0.563727054329273
"W6882",498,2.15007779209148,0.640449309034336,0.346194854833019
"W6890",243,1.7329013336341,0.567589095484633,0.315470953949543
"W6894",300,3.6718787229052,0.918822105096141,0.643762054254448
"W6898",320,3.62874054156432,0.943627709017442,0.629080896193255
"W6902",343,3.58120921880158,0.924133250147738,0.613459160407133
"W6904",383,3.73163665636379,0.940912254693611,0.627373016996632
"W6910",560,4.06630343258302,0.963124742622509,0.642595457501815
"W6912",533,3.79478277756243,0.931748314049038,0.604407076315202
"W6914",359,3.05419630937986,0.80234934826231,0.51912781719321
"W6918",735,3.79528071337321,0.945899425325016,0.575053815650758
"W6920",521,0.554081786671985,0.136235142787627,0.0885715994043595
"W6932",511,1.04030986519428,0.463767778959229,0.16681337597894
"W6960",511,3.89673135426979,0.944797170476532,0.624839708087684
"W7009",609,2.91206650258348,0.883225828081465,0.454171715572278
"W7011",254,2.26152731696543,0.793970231805359,0.408414447803078
"W7015",480,3.1436658329038,0.870094027128625,0.509195780352182
"W7017",272,3.46373724002415,0.898161000098189,0.617884327534381
"W7019",465,2.23976070210856,0.731820322909866,0.364660869709303
"W7021",724,2.75116204194601,0.761592386426652,0.417805497244347
"W7025",589,1.62398122652392,0.452067769007671,0.254605317952305
"W7027",467,1.38313075898479,0.583294433435172,0.22503362592543
"W7029",531,2.52250816663415,0.745184832507897,0.402008579464003
"W7031",586,3.46966091918611,0.908115490199556,0.544404020783709
"W7033",455,2.78346071043861,0.84395549666318,0.454791739666095
"W7035",266,0.232991638261462,0.0696575796200077,0.0417286276154627
"W7037",539,2.75912358378615,0.81497612685166,0.438672234488244
"W7043",460,1.9242839677768,0.619005073745635,0.313849760904693
"W7045",446,2.37852127614471,0.687554544230897,0.389901133834499
"W7047",373,3.18648852475611,0.892148124320904,0.538114721943981
"W7049",617,2.66219780664154,0.834612136564409,0.414358300026996
"W7053",313,1.49467686973653,0.655715631888624,0.260115561558488
"W7055",399,1.4976770415526,0.558957331872784,0.250072915368749
"W7057",270,1.77645732918124,0.696427593719525,0.317313939926577
"W7059",328,2.20494162708765,0.70757519221306,0.380620826420374
"W7061",827,2.85637953522671,0.818912613352708,0.425195382256739
"W7063",474,3.48590043710123,0.908553484085091,0.565782038339555
"W7067",395,3.86696578502356,0.946434131915541,0.646770307558722
"W7069",384,3.85853968579899,0.946632965810159,0.648424040210758
"W7071",221,3.55762366413437,0.926348117408231,0.659043430301593
"W7073",547,3.91792750924005,0.949981396474617,0.621454409739183
"W7075",727,4.17252302197432,0.964402897751405,0.633262950527906
"W7077",363,3.83971992072253,0.950966846745757,0.651417968653549
"W7079",321,3.47732738717271,0.911000580780769,0.602505910220021
"W7081",285,3.6180794669874,0.926988450460702,0.640086049101547
"W7083",321,3.56748615950834,0.929592355332724,0.618127445710404
"W7087",301,3.06208044912276,0.840064860419519,0.536537811094403
"W7089",385,3.62286466103776,0.930121973422417,0.608553095784246
"W7093",486,3.91433017415399,0.953507736496925,0.632751077781458
"W7097",287,0.971623505684099,0.294341317027284,0.171680635903136
"W7099",218,0.441169269061572,0.113224846915252,0.0819332665211978
"W7101",257,0.614424324637706,0.211826455510355,0.110725518129079
"W7103",346,2.62239242455663,0.742675772384605,0.44854526412632
"W7105",566,3.71143601662341,0.940860722129574,0.585529846340232
"W7111",643,3.87574227744996,0.945251834346133,0.59938996770706
"W7113",388,3.2127248586771,0.903505415535017,0.538956883215967
"WB04lung",335,2.61254079756863,0.757396732734623,0.449343334014992
"WB05lung",287,3.72864752752357,0.91753460379833,0.658831918782363
"WB06lung",308,1.56713337016249,0.613659571189958,0.273491462542952
"ZZE1814",206,3.55431968010927,0.92904835735521,0.667117546937426
"ZZE1826",201,3.84376242397883,0.947213325258083,0.724786240017564
"ZZE1851",206,3.7483865436509,0.926698470107312,0.703542354382925
"ZZE2811",301,2.93504721896092,0.790442784194058,0.514279045402335
"ZZE2867",228,3.62668326998485,0.942350494818028,0.66797796969195
"ZZE3831",190,3.80656874434799,0.93978017290868,0.725471942190007
"ZZE3856",394,3.58952533992983,0.942821029012488,0.600621582368145
"ZZE3874",344,3.15962315933712,0.884429521325793,0.540971924779585
"ZZE4838",227,3.74218990353022,0.937479901115969,0.689810945994222
"ZZE4866",225,3.71425563697966,0.937132492922396,0.685780425242471
"ZZE4870",233,3.84989783868401,0.946499097952873,0.706268699345841
